ParticipantNo,lChoice,lValue,rChoice,rValue
69,7632,5.22,7250,6.62
69,7039,5.93,2593,5.8
69,7506,5.34,7547,5.21
69,8193,6.73,5726,6.23
69,2560,6.34,5531,5.15
70,5500,5.42,8192,5.52
70,8325,5.63,5626,6.71
70,1450,6.37,8341,6.25
70,1640,6.27,7354,5.51
70,1810,6.52,4625,6.4
70,7620,5.78,2302,6.43
70,7238,6.43,2635,5.22
70,2579,5.53,5740,5.21
70,5628,6.51,7820,5.39
70,6250,6.32,7179,5.06
70,4613,5.34,2605,6.26
70,5622,6.33,2980,5.61
70,2019,6.07,8311,5.88
70,8130,6.58,5635,6.25
70,7237,5.43,5875,6.03
70,8193,6.73,5849,6.65
70,9156,6.43,7495,5.9
70,4536,6.01,5870,6.78
70,1333,6.11,7501,6.85
70,2575,5.46,1660,6.49
70,5530,5.38,2102,5.16
70,7830,5.26,5950,5.99
70,1650,6.65,1942,6.26
70,2560,6.34,7503,5.77
70,7233,5.09,1670,5.82
70,7390,6.84,2594,6.05
70,2720,5.43,8600,6.38
70,5720,6.31,2445,5.39
70,2020,5.68,2514,5.19
70,7496,5.92,7499,6.47
70,7250,6.62,2442,6.17
70,7195,6.02,7061,5.4
70,2342,6.2,2606,5.92
70,5726,6.23,7033,5.4
70,5471,5.21,1910,6.71
70,8250,6.19,8040,6.64
70,7019,5.2,7710,5.42
70,7660,6.61,7286,6.36
70,7240,6.02,7300,5.64
70,7515,6.19,7052,5.33
70,7475,6.33,5764,6.74
70,2032,5.58,2377,5.19
70,2273,5.41,5531,5.15
70,7182,5.16,2037,6.42
70,2018,5.56,2038,5.09
70,8118,6.14,7461,5.8
70,2191,5.3,7080,5.27
70,8031,6.76,8205,6.62
70,7512,5.38,5533,5.31
70,5900,5.93,8179,6.48
70,1947,5.85,7248,5.22
70,7507,6.25,4619,6.46
70,1903,5.5,7279,6.22
70,2411,5.07,2036,5.8
70,4598,6.33,7482,6.36
70,2217,6.24,7490,5.52
70,7510,6.05,1616,5.21
70,2056,6.34,2489,5.66
70,2435,5.84,2620,5.93
70,2515,6.09,2305,5.41
70,7477,6.12,4100,6.11
70,1560,5.97,7340,6.68
70,2358,6.56,1595,6.22
70,7021,5.21,8161,6.71
70,7095,5.99,2506,5.67
70,8021,6.79,7096,5.54
70,7100,5.24,5520,5.33
70,7547,5.21,2374,6.29
70,8320,6.24,2122,5.15
70,2488,5.73,5750,6.6
70,7550,5.27,2382,5.67
70,7188,5.5,2235,5.64
70,8251,6.16,5510,5.15
70,2010,6.25,5040,5.39
70,2107,5.53,5301,6.54
70,7183,5.58,2339,6.72
70,7546,5.4,7489,6.54
70,1900,6.65,2593,5.8
70,8465,5.96,8620,6.04
70,7497,5.19,4617,6.6
70,5593,6.47,7026,5.38
70,7460,6.81,5711,6.62
70,7513,5.45,2500,6.16
70,2384,5.92,5410,6.11
70,7014,5.15,7506,5.34
70,7632,5.22,2597,5.61
70,8191,6.07,1659,6.57
70,1419,6.54,5731,5.39
70,2060,6.49,7001,5.32
70,1850,6.15,7190,5.55
70,2521,5.78,5665,6.15
70,7192,5.77,2351,5.49
70,7530,6.71,7600,5.9
70,2390,5.4,8211,5.76
70,2900,6.62,7500,5.33
70,2092,6.28,5455,5.79
70,7053,5.22,2513,5.8
70,7057,5.35,5300,6.91
70,8208,6.79,8312,5.37
70,2359,5.87,7493,5.35
71,2616,5.97,5900,5.93
71,7237,5.43,5711,6.62
71,5731,5.39,2593,5.8
71,7490,5.52,2880,5.18
71,4613,5.34,2435,5.84
71,8192,5.52,5390,5.59
71,7242,5.28,8206,6.43
71,2273,5.41,2018,5.56
71,2372,5.48,8600,6.38
71,7710,5.42,7505,6.1
71,7352,6.2,5530,5.38
71,2342,6.2,7188,5.5
71,7506,5.34,7205,5.56
71,6250,6.32,7496,5.92
71,2152,6.93,7354,5.51
71,8208,6.79,7632,5.22
71,7080,5.27,7026,5.38
71,7390,6.84,7493,5.35
71,5593,6.47,2442,6.17
71,7238,6.43,7472,6.25
71,7248,5.22,2037,6.42
71,7600,5.9,8320,6.24
71,1908,5.28,2102,5.16
71,1640,6.16,5300,6.91
71,7095,5.99,7052,5.33
71,2107,5.53,1419,6.54
71,8325,5.63,2122,5.15
71,5520,5.33,7547,5.21
71,2635,5.22,4600,6.41
71,8211,5.76,4619,6.46
71,8311,5.88,7019,5.2
71,5040,5.39,2036,5.8
71,8040,6.64,5665,6.15
71,5410,6.11,8161,6.71
71,8251,6.16,8260,6.18
71,7183,5.58,7497,5.19
71,7182,5.16,7482,6.36
71,7042,5.55,2606,5.92
71,7057,5.35,7279,6.22
71,5020,6.32,1650,6.65
71,2339,6.72,2019,6.07
71,8341,6.25,8193,6.73
71,1720,6.79,7233,5.09
71,2384,5.92,2217,6.24
71,2235,5.64,5661,5.96
71,7017,5.18,2374,6.29
71,8620,6.04,7477,6.12
71,7620,5.78,2038,5.09
71,8021,6.79,5870,6.78
71,8191,6.07,5301,6.54
71,7351,5.82,2605,6.26
71,7509,6.03,5395,5.34
71,2594,6.05,7165,6.09
71,1670,5.82,7499,6.47
71,8467,6.35,7039,5.93
71,7440,6.32,7250,6.62
71,8118,6.14,7192,5.77
71,7830,5.26,2020,5.68
71,8280,6.38,4645,6.73
71,5531,5.15,7340,6.68
71,2579,5.53,1900,6.65
71,2560,6.34,5455,5.79
71,7512,5.38,9156,6.43
71,1947,5.85,7195,6.02
71,2191,5.3,1450,6.37
71,1659,6.57,5628,6.51
71,7053,5.22,2302,6.43
71,7461,5.8,7033,5.4
71,7286,6.36,7021,5.21
71,2392,6.15,1942,6.26
71,8031,6.76,2411,5.07
71,8117,6.02,2515,6.09
71,2032,5.58,8205,6.62
71,4617,6.6,4100,6.11
71,2359,5.87,5626,6.71
71,5720,6.31,7510,6.05
71,7900,6.5,4536,6.01
71,2521,5.78,7061,5.4
71,7475,6.33,5875,6.03
71,5250,6.08,7546,5.4
71,8465,5.96,1640,6.27
71,7550,5.27,1595,6.22
71,5950,5.99,7495,5.9
71,7451,6.68,2010,6.25
71,5471,5.21,7096,5.54
71,2980,5.61,2445,5.39
71,5635,6.25,1903,5.5
71,7291,6.35,7320,6.54
71,2511,6.21,7507,6.25
71,2597,5.61,8130,6.58
71,1605,6.59,4625,6.4
71,5750,6.6,1810,6.52
71,1910,6.71,7489,6.54
71,2500,6.16,1616,5.21
71,2357,5.41,2389,6.61
71,2382,5.67,7513,5.45
71,5510,5.15,7530,6.71
71,7503,5.77,2056,6.34
71,8158,6.53,5533,5.31
71,5726,6.23,1333,6.11
72,2358,6.56,2060,6.49
72,5390,5.59,1810,6.52
72,2980,5.61,7546,5.4
72,7096,5.54,2605,6.26
72,7014,5.15,8205,6.62
72,2010,6.25,2560,6.34
72,7472,6.25,7497,5.19
72,7495,5.9,5890,6.67
72,7351,5.82,2500,6.16
72,5900,5.93,8250,6.19
72,7451,6.68,2152,6.93
72,1675,5.24,1670,5.82
72,8191,6.07,2038,5.09
72,2606,5.92,7042,5.55
72,8130,6.58,2435,5.84
72,7460,6.81,7240,6.02
72,2359,5.87,7482,6.36
72,5530,5.38,2489,5.66
72,2597,5.61,2514,5.19
72,1450,6.37,2506,5.67
72,4625,6.4,2235,5.64
72,7320,6.54,7450,6.4
72,7354,5.51,2392,6.15
72,1659,6.57,2107,5.53
72,7017,5.18,5020,6.32
72,2036,5.8,7165,6.09
72,7489,6.54,5250,6.08
72,5040,5.39,8206,6.43
72,5731,5.39,7039,5.93
72,1660,6.49,7026,5.38
72,5520,5.33,5301,6.54
72,5510,5.15,8251,6.16
72,4619,6.46,2900,6.62
72,2305,5.41,2382,5.67
72,1640,6.27,7248,5.22
72,8465,5.96,8040,6.64
72,5990,6.54,2032,5.58
72,5764,6.74,8158,6.53
72,7033,5.4,4600,6.41
72,2037,6.42,7900,6.5
72,7279,6.22,5950,5.99
72,2339,6.72,8211,5.76
72,2273,5.41,5533,5.31
72,7660,6.61,2442,6.17
72,8193,6.73,7019,5.2
72,1419,6.54,1616,5.21
72,2390,5.4,8280,6.38
72,7080,5.27,7300,5.64
72,8031,6.76,8312,5.37
72,2377,5.19,2302,6.43
72,5849,6.65,7195,6.02
72,7496,5.92,2374,6.29
72,8311,5.88,9156,6.43
72,7509,6.03,5711,6.62
72,5395,5.34,7250,6.62
72,5628,6.51,1333,6.11
72,7499,6.47,8260,6.18
72,2092,6.28,2488,5.73
72,7503,5.77,2620,5.93
72,2342,6.2,5500,5.42
72,2102,5.16,7100,5.24
72,5531,5.15,1640,6.16
72,7632,5.22,2372,5.48
72,1900,6.65,7505,6.1
72,2018,5.56,2389,6.61
72,7440,6.32,7513,5.45
72,7286,6.36,7242,5.28
72,7190,5.55,1850,6.15
72,2122,5.15,2308,5.22
72,2056,6.34,7061,5.4
72,7188,5.5,7488,6.19
72,7095,5.99,7493,5.35
72,8117,6.02,7830,5.26
72,5800,6.36,7052,5.33
72,2384,5.92,5750,6.6
72,7515,6.19,7710,5.42
72,2513,5.8,5626,6.71
72,1650,6.65,8208,6.79
72,2445,5.39,7475,6.33
72,7477,6.12,5300,6.91
72,2720,5.43,7550,5.27
72,1560,5.97,7461,5.8
72,5740,5.21,5455,5.79
72,7352,6.2,7390,6.84
72,1908,5.28,7507,6.25
72,4598,6.33,8192,5.52
72,8600,6.38,2357,5.41
72,2351,5.49,7490,5.52
72,2616,5.97,7510,6.05
72,8161,6.71,7820,5.39
72,7512,5.38,7021,5.21
72,7237,5.43,2362,6.74
72,2025,5.78,5471,5.21
72,2020,5.68,5875,6.03
72,5215,6.83,2635,5.22
72,2191,5.3,5665,6.15
72,7140,5.5,7233,5.09
72,2511,6.21,5726,6.23
72,6250,6.32,7182,5.16
72,8467,6.35,2521,5.78
73,2880,5.18,7195,6.02
73,7450,6.4,2362,6.74
73,1640,6.27,5471,5.21
73,4613,5.34,8205,6.62
73,8161,6.71,2435,5.84
73,4600,6.41,2488,5.73
73,5410,6.11,7080,5.27
73,7620,5.78,2374,6.29
73,8130,6.58,5750,6.6
73,2514,5.19,7033,5.4
73,5531,5.15,1450,6.37
73,2513,5.8,5950,5.99
73,2382,5.67,1903,5.5
73,1900,6.65,7320,6.54
73,7300,5.64,2351,5.49
73,7340,6.68,8251,6.16
73,2575,5.46,7240,6.02
73,5301,6.54,7472,6.25
73,7182,5.16,8179,6.48
73,7096,5.54,5849,6.65
73,2305,5.41,8280,6.38
73,7451,6.68,7600,5.9
73,7014,5.15,4100,6.11
73,7475,6.33,5215,6.83
73,2389,6.61,2273,5.41
73,7509,6.03,2102,5.16
73,1419,6.54,2339,6.72
73,2032,5.58,5890,6.67
73,7499,6.47,7019,5.2
73,5622,6.33,5635,6.25
73,7039,5.93,1616,5.21
73,5900,5.93,8311,5.88
73,1910,6.71,7512,5.38
73,7017,5.18,2980,5.61
73,5300,6.91,7165,6.09
73,5040,5.39,2635,5.22
73,7900,6.5,1850,6.15
73,2606,5.92,2191,5.3
73,5593,6.47,2010,6.25
73,2390,5.4,7233,5.09
73,7550,5.27,5720,6.31
73,2616,5.97,2038,5.09
73,1675,5.24,2579,5.53
73,7461,5.8,2302,6.43
73,5020,6.32,4617,6.6
73,6250,6.32,1908,5.28
73,5764,6.74,7286,6.36
73,1605,6.59,9156,6.43
73,8250,6.19,5665,6.15
73,7500,5.33,7513,5.45
73,7279,6.22,2217,6.24
73,7205,5.56,5800,6.36
73,1660,6.49,5990,6.54
73,2593,5.8,7192,5.77
73,7188,5.5,7495,5.9
73,7482,6.36,1942,6.26
73,7291,6.35,7530,6.71
73,2511,6.21,1947,5.85
73,7506,5.34,5626,6.71
73,2308,5.22,2152,6.93
73,1333,6.11,2489,5.66
73,1560,5.97,5500,5.42
73,5875,6.03,5731,5.39
73,2384,5.92,7505,6.1
73,5530,5.38,7021,5.21
73,8208,6.79,7100,5.24
73,2359,5.87,2019,6.07
73,2506,5.67,7095,5.99
73,7354,5.51,2235,5.64
73,7477,6.12,7501,6.85
73,2500,6.16,4598,6.33
73,7660,6.61,2357,5.41
73,2092,6.28,2122,5.15
73,7237,5.43,2560,6.34
73,7248,5.22,5870,6.78
73,7352,6.2,2056,6.34
73,2445,5.39,7179,5.06
73,5661,5.96,4536,6.01
73,8021,6.79,5455,5.79
73,7497,5.19,7830,5.26
73,5250,6.08,2442,6.17
73,2620,5.93,8117,6.02
73,8192,5.52,2342,6.2
73,7710,5.42,2605,6.26
73,8118,6.14,7351,5.82
73,5510,5.15,1670,5.82
73,2392,6.15,1640,6.16
73,8193,6.73,8325,5.63
73,7510,6.05,7190,5.55
73,2597,5.61,1810,6.52
73,7440,6.32,8620,6.04
73,7503,5.77,1659,6.57
73,2594,6.05,2521,5.78
73,7001,5.32,2358,6.56
73,5628,6.51,1720,6.79
73,8031,6.76,7820,5.39
73,8312,5.37,7057,5.35
73,5390,5.59,7238,6.43
73,7053,5.22,2018,5.56
73,7140,5.5,8320,6.24
74,7042,5.55,7205,5.56
74,7830,5.26,5890,6.67
74,2036,5.8,7165,6.09
74,5510,5.15,2870,5.31
74,7489,6.54,1333,6.11
74,2092,6.28,8118,6.14
74,4536,6.01,2362,6.74
74,7510,6.05,1650,6.65
74,7240,6.02,9156,6.43
74,5215,6.83,8211,5.76
74,2032,5.58,5593,6.47
74,2980,5.61,4100,6.11
74,5500,5.42,5533,5.31
74,7021,5.21,2616,5.97
74,2122,5.15,7053,5.22
74,5849,6.65,1908,5.28
74,7501,6.85,2037,6.42
74,7250,6.62,7039,5.93
74,5250,6.08,2389,6.61
74,7354,5.51,8320,6.24
74,8161,6.71,5395,5.34
74,7238,6.43,7352,6.2
74,8158,6.53,2514,5.19
74,7507,6.25,1450,6.37
74,7488,6.19,8250,6.19
74,7513,5.45,2513,5.8
74,8260,6.18,8193,6.73
74,7100,5.24,2900,6.62
74,8021,6.79,5020,6.32
74,1900,6.65,2445,5.39
74,5720,6.31,7515,6.19
74,8031,6.76,7509,6.03
74,2102,5.16,2579,5.53
74,7033,5.4,8280,6.38
74,5900,5.93,8312,5.37
74,7095,5.99,2488,5.73
74,2521,5.78,8620,6.04
74,8341,6.25,8465,5.96
74,7320,6.54,7195,6.02
74,1605,6.59,2038,5.09
74,8192,5.52,1670,5.82
74,4598,6.33,2025,5.78
74,2302,6.43,5622,6.33
74,2107,5.53,2351,5.49
74,2339,6.72,1419,6.54
74,7472,6.25,5635,6.25
74,8208,6.79,5950,5.99
74,7600,5.9,8206,6.43
74,5726,6.23,1640,6.16
74,7500,5.33,4613,5.34
74,5661,5.96,7192,5.77
74,7495,5.9,5301,6.54
74,8179,6.48,7052,5.33
74,5530,5.38,5711,6.62
74,8467,6.35,7351,5.82
74,7482,6.36,2152,6.93
74,7440,6.32,5390,5.59
74,2594,6.05,7530,6.71
74,2235,5.64,8251,6.16
74,8205,6.62,2217,6.24
74,7547,5.21,2606,5.92
74,5764,6.74,2273,5.41
74,7496,5.92,7183,5.58
74,5990,6.54,7512,5.38
74,1659,6.57,5665,6.15
74,7242,5.28,7096,5.54
74,4645,6.73,2506,5.67
74,7390,6.84,1675,5.24
74,7505,6.1,1560,5.97
74,7001,5.32,7660,6.61
74,2384,5.92,2191,5.3
74,7179,5.06,2411,5.07
74,5750,6.6,5531,5.15
74,2597,5.61,2358,6.56
74,2357,5.41,7493,5.35
74,2308,5.22,8040,6.64
74,2880,5.18,5870,6.78
74,4617,6.6,7190,5.55
74,5740,5.21,1850,6.15
74,7497,5.19,7080,5.27
74,7237,5.43,1903,5.5
74,7477,6.12,5875,6.03
74,7632,5.22,7248,5.22
74,7061,5.4,8191,6.07
74,4625,6.4,2435,5.84
74,7140,5.5,2720,5.43
74,2060,6.49,2382,5.67
74,1910,6.71,5626,6.71
74,2010,6.25,2018,5.56
74,2019,6.07,5471,5.21
74,7300,5.64,4619,6.46
74,7490,5.52,8130,6.58
74,7450,6.4,5520,5.33
74,7620,5.78,1660,6.49
74,2372,5.48,7820,5.39
74,1595,6.22,2342,6.2
74,5410,6.11,7014,5.15
74,2511,6.21,7461,5.8
74,2442,6.17,7291,6.35
74,5455,5.79,2635,5.22
75,7242,5.28,7515,6.19
75,2358,6.56,7620,5.78
75,7354,5.51,2514,5.19
75,7042,5.55,8130,6.58
75,8179,6.48,7482,6.36
75,5628,6.51,2305,5.41
75,5020,6.32,8280,6.38
75,7286,6.36,5990,6.54
75,8467,6.35,7100,5.24
75,2384,5.92,8158,6.53
75,2392,6.15,1670,5.82
75,9156,6.43,7279,6.22
75,7488,6.19,7505,6.1
75,7017,5.18,7506,5.34
75,1659,6.57,2382,5.67
75,2521,5.78,4613,5.34
75,7248,5.22,7080,5.27
75,2339,6.72,2389,6.61
75,7053,5.22,1560,5.97
75,5395,5.34,5390,5.59
75,2606,5.92,2357,5.41
75,2273,5.41,7250,6.62
75,7503,5.77,1333,6.11
75,7291,6.35,4100,6.11
75,7507,6.25,7240,6.02
75,2374,6.29,5726,6.23
75,7500,5.33,5661,5.96
75,5250,6.08,5593,6.47
75,5849,6.65,2605,6.26
75,5626,6.71,5720,6.31
75,4645,6.73,7095,5.99
75,5301,6.54,5870,6.78
75,8250,6.19,5410,6.11
75,1640,6.16,8325,5.63
75,8193,6.73,7513,5.45
75,7460,6.81,7440,6.32
75,7052,5.33,8031,6.76
75,2032,5.58,7192,5.77
75,5665,6.15,2060,6.49
75,5750,6.6,2037,6.42
75,5890,6.67,7477,6.12
75,8465,5.96,2342,6.2
75,7237,5.43,7182,5.16
75,7451,6.68,5950,5.99
75,7450,6.4,2560,6.34
75,4536,6.01,8620,6.04
75,2308,5.22,2635,5.22
75,5711,6.62,2870,5.31
75,6250,6.32,2435,5.84
75,1675,5.24,1947,5.85
75,2377,5.19,2980,5.61
75,7496,5.92,2620,5.93
75,4598,6.33,8260,6.18
75,7351,5.82,7495,5.9
75,1640,6.27,2442,6.17
75,1903,5.5,5215,6.83
75,7900,6.5,7490,5.52
75,7472,6.25,7033,5.4
75,7300,5.64,5520,5.33
75,5510,5.15,7019,5.2
75,7512,5.38,5900,5.93
75,1660,6.49,7660,6.61
75,7188,5.5,7238,6.43
75,5533,5.31,7014,5.15
75,4619,6.46,2511,6.21
75,7096,5.54,7830,5.26
75,8341,6.25,7021,5.21
75,7320,6.54,1908,5.28
75,2152,6.93,2018,5.56
75,8191,6.07,2720,5.43
75,7530,6.71,7600,5.9
75,1595,6.22,2372,5.48
75,7510,6.05,2579,5.53
75,2010,6.25,7550,5.27
75,2362,6.74,5040,5.39
75,2390,5.4,5530,5.38
75,7061,5.4,7165,6.09
75,2056,6.34,8600,6.38
75,7057,5.35,2302,6.43
75,8118,6.14,4625,6.4
75,2515,6.09,8021,6.79
75,5300,6.91,8161,6.71
75,2122,5.15,7233,5.09
75,7546,5.4,1450,6.37
75,2597,5.61,5764,6.74
75,4600,6.41,7183,5.58
75,1616,5.21,1850,6.15
75,2102,5.16,7493,5.35
75,2020,5.68,2616,5.97
75,7489,6.54,5800,6.36
75,8192,5.52,7352,6.2
75,2217,6.24,7001,5.32
75,1942,6.26,8320,6.24
75,8251,6.16,2593,5.8
75,5875,6.03,7632,5.22
75,2019,6.07,8206,6.43
75,8208,6.79,7195,6.02
75,2445,5.39,1900,6.65
75,4617,6.6,7190,5.55
75,2411,5.07,1419,6.54
76,8311,5.88,7165,6.09
76,7505,6.1,7450,6.4
76,2018,5.56,5626,6.71
76,1908,5.28,8325,5.63
76,8251,6.16,5250,6.08
76,7237,5.43,7233,5.09
76,8320,6.24,7507,6.25
76,8191,6.07,7248,5.22
76,7192,5.77,7440,6.32
76,7182,5.16,7179,5.06
76,7503,5.77,7100,5.24
76,2392,6.15,5900,5.93
76,2032,5.58,8040,6.64
76,2377,5.19,8620,6.04
76,8341,6.25,2435,5.84
76,7242,5.28,7291,6.35
76,7830,5.26,2605,6.26
76,2500,6.16,8193,6.73
76,8465,5.96,2870,5.31
76,1659,6.57,4100,6.11
76,2305,5.41,5471,5.21
76,5720,6.31,2357,5.41
76,2152,6.93,5530,5.38
76,5510,5.15,5520,5.33
76,5849,6.65,7053,5.22
76,1595,6.22,8206,6.43
76,4625,6.4,7600,5.9
76,4645,6.73,2560,6.34
76,2389,6.61,1942,6.26
76,5593,6.47,7240,6.02
76,7340,6.68,5870,6.78
76,7513,5.45,7475,6.33
76,2720,5.43,5731,5.39
76,7188,5.5,2308,5.22
76,2374,6.29,5711,6.62
76,7461,5.8,7080,5.27
76,7512,5.38,4600,6.41
76,7515,6.19,2060,6.49
76,6250,6.32,5890,6.67
76,5990,6.54,7490,5.52
76,2411,5.07,2025,5.78
76,5635,6.25,2056,6.34
76,2880,5.18,7250,6.62
76,8130,6.58,7489,6.54
76,1947,5.85,5750,6.6
76,5764,6.74,7095,5.99
76,7530,6.71,2382,5.67
76,2620,5.93,2511,6.21
76,5628,6.51,4536,6.01
76,2515,6.09,2358,6.56
76,7710,5.42,7021,5.21
76,2342,6.2,1810,6.52
76,7501,6.85,1670,5.82
76,8161,6.71,5800,6.36
76,5395,5.34,2107,5.53
76,7183,5.58,5390,5.59
76,8031,6.76,8250,6.19
76,2593,5.8,2489,5.66
76,8208,6.79,7033,5.4
76,7451,6.68,7496,5.92
76,1450,6.37,2037,6.42
76,2514,5.19,7632,5.22
76,1333,6.11,7001,5.32
76,2900,6.62,5740,5.21
76,2488,5.73,5040,5.39
76,7014,5.15,7039,5.93
76,7096,5.54,2038,5.09
76,7620,5.78,2302,6.43
76,2359,5.87,7495,5.9
76,7472,6.25,8117,6.02
76,2235,5.64,2019,6.07
76,2616,5.97,7195,6.02
76,2579,5.53,5531,5.15
76,1605,6.59,7279,6.22
76,2362,6.74,2351,5.49
76,7482,6.36,5215,6.83
76,8260,6.18,2575,5.46
76,7354,5.51,5020,6.32
76,8211,5.76,7460,6.81
76,7506,5.34,5661,5.96
76,5875,6.03,2390,5.4
76,8600,6.38,2273,5.41
76,7499,6.47,7500,5.33
76,1616,5.21,1660,6.49
76,1910,6.71,7820,5.39
76,8312,5.37,1640,6.27
76,7546,5.4,2521,5.78
76,7660,6.61,1900,6.65
76,5500,5.42,8467,6.35
76,2594,6.05,7320,6.54
76,7497,5.19,4598,6.33
76,7019,5.2,1903,5.5
76,2339,6.72,5950,5.99
76,7351,5.82,5622,6.33
76,7900,6.5,2384,5.92
76,7205,5.56,1650,6.65
76,1675,5.24,5301,6.54
76,7026,5.38,7300,5.64
76,2606,5.92,8205,6.62
76,7547,5.21,2445,5.39
77,4619,6.46,2351,5.49
77,7233,5.09,7495,5.9
77,7195,6.02,2339,6.72
77,1947,5.85,7279,6.22
77,4598,6.33,7820,5.39
77,7475,6.33,5764,6.74
77,7352,6.2,2513,5.8
77,1675,5.24,7179,5.06
77,2593,5.8,8260,6.18
77,7499,6.47,8130,6.58
77,8031,6.76,5665,6.15
77,7183,5.58,1640,6.27
77,8208,6.79,1419,6.54
77,7620,5.78,2390,5.4
77,7530,6.71,5661,5.96
77,7501,6.85,1910,6.71
77,2511,6.21,4600,6.41
77,7496,5.92,7250,6.62
77,2720,5.43,7053,5.22
77,2900,6.62,7192,5.77
77,7460,6.81,7390,6.84
77,2560,6.34,8467,6.35
77,5593,6.47,7472,6.25
77,7019,5.2,7482,6.36
77,5395,5.34,5531,5.15
77,7510,6.05,5875,6.03
77,7632,5.22,5500,5.42
77,5622,6.33,8320,6.24
77,7507,6.25,2411,5.07
77,2372,5.48,6250,6.32
77,2019,6.07,7052,5.33
77,8191,6.07,2036,5.8
77,8192,5.52,7513,5.45
77,8193,6.73,7100,5.24
77,1640,6.16,2092,6.28
77,5626,6.71,2305,5.41
77,2489,5.66,7550,5.27
77,5040,5.39,1720,6.79
77,2980,5.61,2235,5.64
77,1908,5.28,5250,6.08
77,2359,5.87,1450,6.37
77,4100,6.11,7237,5.43
77,2880,5.18,5800,6.36
77,7461,5.8,2579,5.53
77,2392,6.15,7017,5.18
77,2060,6.49,2102,5.16
77,8280,6.38,2038,5.09
77,5510,5.15,2488,5.73
77,8118,6.14,7506,5.34
77,7021,5.21,8325,5.63
77,4613,5.34,2037,6.42
77,7061,5.4,8311,5.88
77,5711,6.62,5731,5.39
77,8251,6.16,9156,6.43
77,7493,5.35,2500,6.16
77,7830,5.26,5890,6.67
77,7600,5.9,4536,6.01
77,8465,5.96,7450,6.4
77,7509,6.03,4645,6.73
77,2018,5.56,2302,6.43
77,1810,6.52,2020,5.68
77,7489,6.54,2594,6.05
77,7286,6.36,5020,6.32
77,2273,5.41,8040,6.64
77,5628,6.51,5849,6.65
77,7095,5.99,2635,5.22
77,2442,6.17,2152,6.93
77,8250,6.19,7291,6.35
77,8161,6.71,7182,5.16
77,5390,5.59,2025,5.78
77,1650,6.65,5530,5.38
77,8021,6.79,7001,5.32
77,8158,6.53,7503,5.77
77,7488,6.19,2597,5.61
77,7477,6.12,1560,5.97
77,5726,6.23,5455,5.79
77,1605,6.59,2605,6.26
77,7440,6.32,7512,5.38
77,5410,6.11,7546,5.4
77,8205,6.62,8312,5.37
77,5740,5.21,1333,6.11
77,7188,5.5,7490,5.52
77,8341,6.25,7505,6.1
77,2032,5.58,5635,6.25
77,2056,6.34,5471,5.21
77,2122,5.15,5215,6.83
77,2515,6.09,2382,5.67
77,8206,6.43,5750,6.6
77,5990,6.54,7240,6.02
77,1595,6.22,5900,5.93
77,5870,6.78,2384,5.92
77,7014,5.15,2357,5.41
77,8117,6.02,7900,6.5
77,1903,5.5,5720,6.31
77,1659,6.57,1850,6.15
77,7033,5.4,5300,6.91
77,2620,5.93,7238,6.43
77,2358,6.56,2506,5.67
77,7080,5.27,1660,6.49
77,5301,6.54,1942,6.26
78,1810,6.52,2152,6.93
78,7600,5.9,2506,5.67
78,8467,6.35,2060,6.49
78,8118,6.14,7495,5.9
78,2521,5.78,7242,5.28
78,7490,5.52,1675,5.24
78,1720,6.79,1560,5.97
78,7506,5.34,2342,6.2
78,5750,6.6,8600,6.38
78,8251,6.16,4100,6.11
78,1650,6.65,7026,5.38
78,1640,6.16,7286,6.36
78,4617,6.6,4600,6.41
78,5950,5.99,5720,6.31
78,7237,5.43,8192,5.52
78,7440,6.32,2616,5.97
78,2579,5.53,7632,5.22
78,1910,6.71,2594,6.05
78,2037,6.42,1450,6.37
78,2900,6.62,5870,6.78
78,7320,6.54,8040,6.64
78,2442,6.17,5530,5.38
78,2351,5.49,7095,5.99
78,4536,6.01,5040,5.39
78,2489,5.66,7475,6.33
78,2010,6.25,7240,6.02
78,2020,5.68,7001,5.32
78,8158,6.53,5875,6.03
78,5890,6.67,2880,5.18
78,5626,6.71,8320,6.24
78,5533,5.31,7497,5.19
78,4598,6.33,1903,5.5
78,7053,5.22,8206,6.43
78,8205,6.62,7182,5.16
78,7205,5.56,7530,6.71
78,2392,6.15,5390,5.59
78,2018,5.56,7165,6.09
78,8193,6.73,5764,6.74
78,7019,5.2,2362,6.74
78,7830,5.26,7279,6.22
78,7057,5.35,2514,5.19
78,8179,6.48,5900,5.93
78,1640,6.27,8620,6.04
78,7710,5.42,2374,6.29
78,2092,6.28,7248,5.22
78,2359,5.87,7477,6.12
78,7499,6.47,2488,5.73
78,5395,5.34,2390,5.4
78,2358,6.56,8312,5.37
78,7510,6.05,2980,5.61
78,5500,5.42,7351,5.82
78,2056,6.34,7250,6.62
78,7021,5.21,4625,6.4
78,1595,6.22,4645,6.73
78,7340,6.68,7014,5.15
78,5665,6.15,2107,5.53
78,8341,6.25,7080,5.27
78,8117,6.02,8191,6.07
78,2606,5.92,2019,6.07
78,7620,5.78,2357,5.41
78,7039,5.93,5531,5.15
78,2217,6.24,1419,6.54
78,2597,5.61,7900,6.5
78,7500,5.33,7546,5.4
78,1942,6.26,2720,5.43
78,7352,6.2,7507,6.25
78,2384,5.92,9156,6.43
78,7660,6.61,7515,6.19
