ParticipantNo,lChoice,lValue,rChoice,rValue
69,7830,5.26,2037,6.42
69,4609,6.71,8206,6.43
69,7057,5.35,7507,6.25
69,5410,6.11,7461,5.8
69,8241,5.76,2513,5.8
69,7286,6.36,8179,6.48
69,4600,6.41,8208,6.79
69,2511,6.21,8031,6.76
69,7496,5.92,7546,5.4
69,7352,6.2,2357,5.41
69,2515,6.09,7497,5.19
69,2597,5.61,2308,5.22
69,2575,5.46,2394,5.76
69,7061,5.4,4693,6.16
69,7547,5.21,7291,6.35
69,7660,6.61,8021,6.79
69,2579,5.53,7620,5.78
69,1450,6.37,5215,6.83
69,5750,6.6,2392,6.15
70,2720,5.43,7240,6.02
70,4677,6.58,5750,6.6
70,8260,6.18,5300,6.91
70,8600,6.38,7095,5.99
70,7477,6.12,7300,5.64
70,5390,5.59,7042,5.55
70,2025,5.78,1910,6.71
70,7291,6.35,7546,5.4
70,7472,6.25,2010,6.25
70,7900,6.5,7279,6.22
70,5800,6.36,4619,6.46
70,8206,6.43,1947,5.85
70,5622,6.33,8465,5.96
70,7451,6.68,7354,5.51
70,7461,5.8,7507,6.25
70,7033,5.4,2620,5.93
70,2394,5.76,7165,6.09
70,7490,5.52,4672,6
70,4613,5.34,2235,5.64
70,2056,6.34,8280,6.38
70,2122,5.15,2305,5.41
70,2445,5.39,2495,5.22
70,8220,6.5,5990,6.54
70,2442,6.17,4698,6.5
70,2487,5.2,7530,6.71
70,8130,6.58,7515,6.19
70,7001,5.32,2880,5.18
70,5900,5.93,2605,6.26
70,1605,6.59,2382,5.67
70,5720,6.31,2018,5.56
70,8191,6.07,5593,6.47
70,7283,5.5,7513,5.45
70,2580,5.71,8311,5.88
70,1942,6.26,5471,5.21
70,2575,5.46,2060,6.49
70,2980,5.61,8040,6.64
70,7547,5.21,1595,6.22
70,2870,5.31,5731,5.39
70,7505,6.1,7499,6.47
70,5455,5.79,7460,6.81
70,1908,5.28,7053,5.22
70,7620,5.78,2384,5.92
70,5410,6.11,7506,5.34
70,2107,5.53,7284,6.21
70,7497,5.19,2900,6.62
70,2020,5.68,1903,5.5
70,7096,5.54,2372,5.48
70,5661,5.96,1670,5.82
70,2579,5.53,4601,6.82
70,2390,5.4,7182,5.16
70,7052,5.33,2600,5.84
70,2488,5.73,7061,5.4
70,7501,6.85,2374,6.29
70,8250,6.19,7100,5.24
70,2092,6.28,2377,5.19
70,7140,5.5,2560,6.34
70,2411,5.07,4693,6.16
70,1616,5.21,2392,6.15
70,4609,6.71,2019,6.07
70,2273,5.41,2511,6.21
70,7340,6.68,5020,6.32
70,5626,6.71,1121,5.79
70,8161,6.71,5890,6.67
70,7475,6.33,8118,6.14
70,5665,6.15,7039,5.93
70,7248,5.22,9156,6.43
70,2152,6.93,2506,5.67
70,2606,5.92,7205,5.56
70,7632,5.22,5764,6.74
70,8341,6.25,1450,6.37
70,4650,6.96,7509,6.03
70,2521,5.78,2357,5.41
70,2102,5.16,7080,5.27
70,7195,6.02,1333,6.11
70,7242,5.28,7057,5.35
70,7238,6.43,5215,6.83
70,5250,6.08,2032,5.58
70,7710,5.42,4100,6.11
70,8050,6.24,8158,6.53
70,7488,6.19,7482,6.36
70,2635,5.22,1560,5.97
70,5510,5.15,8179,6.48
70,2191,5.3,7495,5.9
70,7440,6.32,2359,5.87
70,8320,6.24,1810,6.52
70,7481,6.53,4604,5.98
70,7026,5.38,2616,5.97
70,7830,5.26,8211,5.76
70,2358,6.56,2514,5.19
70,7285,5.67,5628,6.51
70,7249,5.24,7190,5.55
70,2339,6.72,1419,6.54
70,5533,5.31,1675,5.24
70,4645,6.73,7503,5.77
70,2362,6.74,8208,6.79
70,4666,6.24,2351,5.49
70,7014,5.15,2038,5.09
70,5711,6.62,5531,5.15
70,5875,6.03,2489,5.66
70,1640,6.27,5395,5.34
71,2600,5.84,2435,5.84
71,2900,6.62,8205,6.62
71,8050,6.24,1659,6.57
71,7021,5.21,8208,6.79
71,7550,5.27,2377,5.19
71,4698,6.5,7095,5.99
71,5900,5.93,8341,6.25
71,2056,6.34,1640,6.27
71,1850,6.15,8465,5.96
71,2597,5.61,5390,5.59
71,5764,6.74,2025,5.78
71,7283,5.5,5531,5.15
71,2037,6.42,7042,5.55
71,7165,6.09,5635,6.25
71,7512,5.38,7237,5.43
71,2060,6.49,4100,6.11
71,1333,6.11,8251,6.16
71,1903,5.5,2445,5.39
71,1660,6.49,2515,6.09
71,8600,6.38,1720,6.79
71,1908,5.28,7354,5.51
71,7513,5.45,7820,5.39
71,7461,5.8,7182,5.16
71,5731,5.39,7830,5.26
71,7489,6.54,2217,6.24
71,2635,5.22,8311,5.88
71,7017,5.18,2579,5.53
71,5950,5.99,7496,5.92
71,7493,5.35,7451,6.68
71,7499,6.47,2389,6.61
71,5250,6.08,7289,6.32
71,7100,5.24,5471,5.21
71,8467,6.35,2362,6.74
71,1650,6.65,2342,6.2
71,2980,5.61,5750,6.6
71,7340,6.68,5849,6.65
71,2384,5.92,4693,6.16
71,1121,5.79,2390,5.4
71,5626,6.71,7205,5.56
71,7477,6.12,6250,6.32
71,5800,6.36,7233,5.09
71,2020,5.68,2038,5.09
71,7195,6.02,2489,5.66
71,2036,5.8,7660,6.61
71,8192,5.52,8250,6.19
71,7546,5.4,2122,5.15
71,7632,5.22,1605,6.59
71,2511,6.21,7001,5.32
71,2518,5.67,5665,6.15
71,7250,6.62,5990,6.54
71,5500,5.42,4677,6.58
71,7510,6.05,2506,5.67
71,7014,5.15,2357,5.41
71,2487,5.2,7500,5.33
71,8206,6.43,1640,6.16
71,5870,6.78,8211,5.76
71,8178,6.5,4536,6.01
71,2513,5.8,2339,6.72
71,2500,6.16,2880,5.18
71,7061,5.4,2720,5.43
71,7019,5.2,7285,5.67
71,2594,6.05,7460,6.81
71,7509,6.03,8241,5.76
71,7236,5.64,7351,5.82
71,8220,6.5,8118,6.14
71,5720,6.31,2092,6.28
71,8325,5.63,1810,6.52
71,2372,5.48,5740,5.21
71,1910,6.71,2273,5.41
71,7242,5.28,5533,5.31
71,7240,6.02,2308,5.22
71,7238,6.43,5410,6.11
71,4598,6.33,7497,5.19
71,5520,5.33,4666,6.24
71,2381,5.25,5875,6.03
71,8280,6.38,7503,5.77
71,7530,6.71,7052,5.33
71,7600,5.9,2305,5.41
71,2521,5.78,5040,5.39
71,7286,6.36,7026,5.38
71,2620,5.93,7402,5.98
71,2514,5.19,7620,5.78
71,2358,6.56,5628,6.51
71,2385,5.2,2191,5.3
71,5300,6.91,2102,5.16
71,8191,6.07,2302,6.43
71,2392,6.15,8117,6.02
71,7472,6.25,2235,5.64
71,2107,5.53,8320,6.24
71,7192,5.77,7475,6.33
71,1900,6.65,2495,5.22
71,4605,5.59,2018,5.56
71,2382,5.67,2580,5.71
71,7495,5.9,7190,5.55
71,8620,6.04,8021,6.79
71,1616,5.21,2152,6.93
71,5215,6.83,4604,5.98
71,4645,6.73,8031,6.76
71,8260,6.18,5510,5.15
71,4613,5.34,1419,6.54
72,8050,6.24,7019,5.2
72,5301,6.54,2513,5.8
72,2377,5.19,7195,6.02
72,8206,6.43,8467,6.35
72,5849,6.65,5500,5.42
72,2036,5.8,8208,6.79
72,8312,5.37,7530,6.71
72,1850,6.15,1660,6.49
72,7100,5.24,7472,6.25
72,2372,5.48,2308,5.22
72,2605,6.26,2579,5.53
72,2506,5.67,2880,5.18
72,8179,6.48,7352,6.2
72,7402,5.98,5750,6.6
72,8251,6.16,7080,5.27
72,7496,5.92,5665,6.15
72,5510,5.15,7240,6.02
72,6250,6.32,2594,6.05
72,8161,6.71,7061,5.4
72,5720,6.31,2445,5.39
72,2038,5.09,2560,6.34
72,7283,5.5,1720,6.79
72,4609,6.71,2635,5.22
72,2056,6.34,5520,5.33
72,7182,5.16,7351,5.82
72,2720,5.43,1942,6.26
72,1810,6.52,2020,5.68
72,4598,6.33,7477,6.12
72,5395,5.34,7284,6.21
72,2600,5.84,2010,6.25
72,1650,6.65,1595,6.22
72,8031,6.76,7620,5.78
72,4100,6.11,7461,5.8
72,2302,6.43,2575,5.46
72,7660,6.61,2060,6.49
72,4677,6.58,2389,6.61
72,7489,6.54,8260,6.18
72,7286,6.36,7495,5.9
72,2521,5.78,4536,6.01
72,5950,5.99,5040,5.39
72,2620,5.93,2102,5.16
72,5726,6.23,7460,6.81
72,5740,5.21,8130,6.58
72,7710,5.42,8250,6.19
72,4619,6.46,7052,5.33
72,1661,6.14,8021,6.79
72,7513,5.45,7497,5.19
72,1903,5.5,7510,6.05
72,7238,6.43,4617,6.6
72,7504,5.67,4625,6.4
72,7039,5.93,2900,6.62
72,7026,5.38,8178,6.5
72,5530,5.38,7509,6.03
72,8465,5.96,2351,5.49
72,5020,6.32,5800,6.36
72,8320,6.24,7340,6.68
72,2374,6.29,5764,6.74
72,8191,6.07,7057,5.35
72,7450,6.4,7033,5.4
72,8117,6.02,7179,5.06
72,2381,5.25,7188,5.5
72,7632,5.22,2593,5.8
72,7095,5.99,7354,5.51
72,7505,6.1,5471,5.21
72,2217,6.24,2384,5.92
72,7481,6.53,2597,5.61
72,2500,6.16,7546,5.4
72,5531,5.15,7281,6.4
72,4645,6.73,2025,5.78
72,8158,6.53,1560,5.97
72,7190,5.55,7493,5.35
72,7300,5.64,2273,5.41
72,2390,5.4,5300,6.91
72,2362,6.74,5390,5.59
72,5626,6.71,2606,5.92
72,2191,5.3,2616,5.97
72,7820,5.39,2870,5.31
72,8040,6.64,2499,5.34
72,7390,6.84,7183,5.58
72,2037,6.42,1670,5.82
72,8205,6.62,8620,6.04
72,7205,5.56,5875,6.03
72,7291,6.35,1675,5.24
72,7289,6.32,8280,6.38
72,2152,6.93,2019,6.07
72,7236,5.64,2032,5.58
72,2359,5.87,8325,5.63
72,1947,5.85,7249,5.24
72,8192,5.52,4601,6.82
72,7233,5.09,4666,6.24
72,1313,5.65,7515,6.19
72,7475,6.33,8600,6.38
72,1450,6.37,5628,6.51
72,5622,6.33,7237,5.43
72,7320,6.54,2305,5.41
72,4605,5.59,2411,5.07
72,1910,6.71,2514,5.19
72,7451,6.68,8118,6.14
72,2394,5.76,2382,5.67
72,5635,6.25,2980,5.61
73,7281,6.4,5726,6.23
73,7014,5.15,4536,6.01
73,7017,5.18,7496,5.92
73,8161,6.71,8620,6.04
73,8050,6.24,2579,5.53
73,2152,6.93,5628,6.51
73,2513,5.8,4619,6.46
73,5020,6.32,7019,5.2
73,7501,6.85,8325,5.63
73,5530,5.38,5531,5.15
73,1903,5.5,7095,5.99
73,2616,5.97,2870,5.31
73,7354,5.51,1595,6.22
73,7242,5.28,8179,6.48
73,8251,6.16,2392,6.15
73,7195,6.02,7632,5.22
73,4600,6.41,2411,5.07
73,8130,6.58,5626,6.71
73,7021,5.21,2389,6.61
73,7080,5.27,1650,6.65
73,8600,6.38,8117,6.02
73,8193,6.73,2235,5.64
73,7660,6.61,7205,5.56
73,2362,6.74,1605,6.59
73,7233,5.09,7460,6.81
73,2560,6.34,7475,6.33
73,2351,5.49,7481,6.53
73,2025,5.78,2191,5.3
73,2037,6.42,5764,6.74
73,2019,6.07,2514,5.19
73,7289,6.32,2358,6.56
73,2305,5.41,7179,5.06
73,2038,5.09,7461,5.8
73,4625,6.4,7515,6.19
73,4598,6.33,2382,5.67
73,5215,6.83,1333,6.11
73,7165,6.09,5900,5.93
73,1640,6.27,4645,6.73
73,8208,6.79,5740,5.21
73,7283,5.5,8465,5.96
73,1947,5.85,4605,5.59
73,7507,6.25,5990,6.54
73,1640,6.16,7390,6.84
73,7402,5.98,2605,6.26
73,7285,5.67,2594,6.05
73,2377,5.19,4606,6.55
73,2635,5.22,8158,6.53
73,7530,6.71,4650,6.96
73,7482,6.36,1910,6.71
73,5500,5.42,1900,6.65
73,2720,5.43,7493,5.35
73,7600,5.9,2107,5.53
73,7291,6.35,2056,6.34
73,8280,6.38,7100,5.24
73,2600,5.84,8220,6.5
73,4601,6.82,4613,5.34
73,7710,5.42,5750,6.6
73,2593,5.8,7499,6.47
73,2445,5.39,2499,5.34
73,2357,5.41,8341,6.25
73,7620,5.78,7039,5.93
73,7513,5.45,9156,6.43
73,5890,6.67,7188,5.5
73,7192,5.77,2320,6.17
73,7052,5.33,7190,5.55
73,2900,6.62,1660,6.49
73,2385,5.2,1419,6.54
73,2980,5.61,7238,6.43
73,2880,5.18,5875,6.03
73,8031,6.76,2390,5.4
73,5395,5.34,4666,6.24
73,5731,5.39,5635,6.25
73,8191,6.07,2020,5.68
73,1850,6.15,7506,5.34
73,2435,5.84,5800,6.36
73,2122,5.15,2018,5.56
73,1121,5.79,4698,6.5
73,5870,6.78,5510,5.15
73,1616,5.21,1942,6.26
73,2394,5.76,7490,5.52
73,2384,5.92,1661,6.14
73,2374,6.29,7057,5.35
73,7096,5.54,8040,6.64
73,7497,5.19,7248,5.22
73,1659,6.57,8311,5.88
73,7505,6.1,5520,5.33
73,8312,5.37,2495,5.22
73,4609,6.71,5950,5.99
73,1670,5.82,2488,5.73
73,8205,6.62,8021,6.79
73,7477,6.12,7237,5.43
73,1560,5.97,5455,5.79
73,5622,6.33,1450,6.37
73,5410,6.11,7182,5.16
73,5720,6.31,7183,5.58
73,8320,6.24,2620,5.93
73,5711,6.62,2511,6.21
73,2442,6.17,1720,6.79
73,5665,6.15,8250,6.19
73,2010,6.25,2092,6.28
74,7900,6.5,7026,5.38
74,5390,5.59,7475,6.33
74,7236,5.64,7546,5.4
74,2870,5.31,7354,5.51
74,7495,5.9,7505,6.1
74,8191,6.07,8465,5.96
74,7488,6.19,8280,6.38
74,4100,6.11,2382,5.67
74,1720,6.79,8130,6.58
74,2489,5.66,5628,6.51
74,4604,5.98,7530,6.71
74,2152,6.93,8241,5.76
74,7830,5.26,7340,6.68
74,7100,5.24,4677,6.58
74,5040,5.39,7352,6.2
74,2616,5.97,5711,6.62
74,1908,5.28,4609,6.71
74,7283,5.5,2495,5.22
74,1640,6.16,7001,5.32
74,2485,5.69,8117,6.02
74,2020,5.68,1333,6.11
74,5764,6.74,8193,6.73
74,5875,6.03,2362,6.74
74,2357,5.41,2720,5.43
74,2635,5.22,7820,5.39
74,2358,6.56,7195,6.02
74,2392,6.15,7242,5.28
74,8206,6.43,7080,5.27
74,1942,6.26,7660,6.61
74,7512,5.38,2560,6.34
74,2394,5.76,7477,6.12
74,8179,6.48,2342,6.2
74,2359,5.87,8031,6.76
74,7179,5.06,5593,6.47
74,2102,5.16,5533,5.31
74,2442,6.17,8205,6.62
74,2092,6.28,2305,5.41
74,2521,5.78,6250,6.32
74,2107,5.53,2217,6.24
74,5020,6.32,7249,5.24
74,2500,6.16,7472,6.25
74,2025,5.78,7140,5.5
74,5661,5.96,4606,6.55
74,1947,5.85,8158,6.53
74,4619,6.46,4650,6.96
74,4613,5.34,5990,6.54
74,1675,5.24,7300,5.64
74,8341,6.25,2010,6.25
74,4598,6.33,8325,5.63
74,7710,5.42,7632,5.22
74,7095,5.99,8467,6.35
74,2037,6.42,2518,5.67
74,5395,5.34,4693,6.16
74,7017,5.18,2488,5.73
74,7506,5.34,5849,6.65
74,7461,5.8,5740,5.21
74,4605,5.59,1595,6.22
74,2580,5.71,2019,6.07
74,7057,5.35,7509,6.03
74,7014,5.15,5800,6.36
74,2900,6.62,5635,6.25
74,7096,5.54,5215,6.83
74,7240,6.02,2036,5.8
74,8311,5.88,7500,5.33
74,4600,6.41,7192,5.77
74,7493,5.35,2273,5.41
74,5530,5.38,5720,6.31
74,2032,5.58,2384,5.92
74,1661,6.14,7481,6.53
74,1640,6.27,5510,5.15
74,8220,6.5,2389,6.61
74,2513,5.8,5410,6.11
74,5890,6.67,8118,6.14
74,2605,6.26,5520,5.33
74,7061,5.4,7182,5.16
74,2377,5.19,2374,6.29
74,8040,6.64,7513,5.45
74,9156,6.43,7233,5.09
74,7515,6.19,7052,5.33
74,1605,6.59,2060,6.49
74,4617,6.6,7504,5.67
74,2411,5.07,2600,5.84
74,4601,6.82,7286,6.36
74,2339,6.72,1850,6.15
74,5622,6.33,5726,6.23
74,7351,5.82,7460,6.81
74,1650,6.65,7039,5.93
74,2594,6.05,2511,6.21
74,7289,6.32,5471,5.21
74,5900,5.93,7390,6.84
74,7402,5.98,7205,5.56
74,7019,5.2,7450,6.4
74,7250,6.62,2506,5.67
74,2445,5.39,8050,6.24
74,4698,6.5,2302,6.43
74,1670,5.82,7021,5.21
74,5250,6.08,1121,5.79
74,7165,6.09,2606,5.92
74,2385,5.2,8211,5.76
74,4625,6.4,7190,5.55
75,8179,6.48,7509,6.03
75,7291,6.35,7080,5.27
75,7499,6.47,5622,6.33
75,8325,5.63,2521,5.78
75,8193,6.73,4619,6.46
75,7192,5.77,8220,6.5
75,2389,6.61,2032,5.58
75,2442,6.17,2152,6.93
75,7182,5.16,5849,6.65
75,7493,5.35,2900,6.62
75,7820,5.39,2102,5.16
75,2487,5.2,2515,6.09
75,2880,5.18,7236,5.64
75,7451,6.68,2358,6.56
75,2217,6.24,2342,6.2
75,2500,6.16,7195,6.02
75,7026,5.38,2600,5.84
75,4605,5.59,2273,5.41
75,7052,5.33,2382,5.67
75,5711,6.62,2377,5.19
75,1595,6.22,7249,5.24
75,7354,5.51,7488,6.19
75,7033,5.4,1121,5.79
75,7140,5.5,2870,5.31
75,5800,6.36,8251,6.16
75,2489,5.66,8117,6.02
75,2038,5.09,1640,6.27
75,7300,5.64,7507,6.25
75,4100,6.11,7042,5.55
75,2580,5.71,5533,5.31
75,4625,6.4,7014,5.15
75,4598,6.33,1650,6.65
75,2056,6.34,2435,5.84
75,8031,6.76,7283,5.5
75,7183,5.58,5726,6.23
75,8241,5.76,2593,5.8
75,7248,5.22,5764,6.74
75,6250,6.32,7053,5.22
75,1910,6.71,7188,5.5
75,5731,5.39,7440,6.32
75,2305,5.41,7710,5.42
75,1903,5.5,5531,5.15
75,7057,5.35,7285,5.67
75,4609,6.71,5870,6.78
75,4606,6.55,2036,5.8
75,1560,5.97,2025,5.78
75,7352,6.2,8211,5.76
75,1947,5.85,7477,6.12
75,8280,6.38,5520,5.33
75,5740,5.21,4601,6.82
75,2351,5.49,2394,5.76
75,1908,5.28,7503,5.77
75,5720,6.31,7512,5.38
75,4536,6.01,1640,6.16
75,7190,5.55,2060,6.49
75,5750,6.6,2308,5.22
75,2320,6.17,2560,6.34
75,7284,6.21,5215,6.83
75,2374,6.29,8311,5.88
75,2020,5.68,2107,5.53
75,1605,6.59,5635,6.25
75,8250,6.19,7233,5.09
75,2499,5.34,8178,6.5
75,2606,5.92,7240,6.02
75,8206,6.43,7237,5.43
75,5040,5.39,2339,6.72
75,7205,5.56,5300,6.91
75,2392,6.15,7547,5.21
75,5900,5.93,4617,6.6
75,2037,6.42,2575,5.46
75,2495,5.22,7482,6.36
75,7495,5.9,2579,5.53
75,7550,5.27,2511,6.21
75,7496,5.92,2594,6.05
75,5390,5.59,7250,6.62
75,2019,6.07,5410,6.11
75,7500,5.33,7620,5.78
75,7513,5.45,2010,6.25
75,5020,6.32,1670,5.82
75,7019,5.2,2191,5.3
75,2381,5.25,7179,5.06
75,5665,6.15,2720,5.43
75,1333,6.11,8040,6.64
75,2445,5.39,2488,5.73
75,8620,6.04,8130,6.58
75,2384,5.92,1661,6.14
75,2385,5.2,8260,6.18
75,5950,5.99,7001,5.32
75,7402,5.98,4677,6.58
75,4604,5.98,4666,6.24
75,2122,5.15,2514,5.19
75,7021,5.21,7461,5.8
75,7504,5.67,4600,6.41
75,7289,6.32,4613,5.34
75,8341,6.25,1313,5.65
75,8158,6.53,7281,6.4
75,1660,6.49,5990,6.54
75,7390,6.84,7506,5.34
75,7472,6.25,7460,6.81
75,8208,6.79,8205,6.62
76,7300,5.64,7354,5.51
76,7080,5.27,5390,5.59
76,2980,5.61,7284,6.21
76,7496,5.92,2411,5.07
76,5510,5.15,7100,5.24
76,8341,6.25,5626,6.71
76,1675,5.24,2616,5.97
76,8600,6.38,2900,6.62
76,7501,6.85,2092,6.28
76,2010,6.25,7477,6.12
76,1908,5.28,7179,5.06
76,2235,5.64,1313,5.65
76,7460,6.81,2122,5.15
76,5890,6.67,7195,6.02
76,7546,5.4,1659,6.57
76,2102,5.16,2038,5.09
76,7281,6.4,8241,5.76
76,1942,6.26,2384,5.92
76,7233,5.09,8178,6.5
76,2060,6.49,7042,5.55
76,7530,6.71,2635,5.22
76,5531,5.15,2152,6.93
76,2605,6.26,8465,5.96
76,7182,5.16,7242,5.28
76,5711,6.62,2870,5.31
76,2381,5.25,7205,5.56
76,8161,6.71,2037,6.42
76,8205,6.62,8211,5.76
76,2025,5.78,2560,6.34
76,7320,6.54,2342,6.2
76,7495,5.9,1810,6.52
76,4617,6.6,5800,6.36
76,4693,6.16,2032,5.58
76,5300,6.91,7402,5.98
76,1661,6.14,8206,6.43
76,2107,5.53,2445,5.39
76,7512,5.38,8280,6.38
76,7488,6.19,2435,5.84
76,7506,5.34,7500,5.33
76,7340,6.68,2580,5.71
76,7489,6.54,5530,5.38
76,8325,5.63,1605,6.59
76,2575,5.46,8050,6.24
76,5395,5.34,7351,5.82
76,5849,6.65,7710,5.42
76,5020,6.32,1900,6.65
76,2720,5.43,4677,6.58
76,5726,6.23,8311,5.88
76,7061,5.4,7515,6.19
76,2302,6.43,8250,6.19
76,1121,5.79,7237,5.43
76,7510,6.05,2020,5.68
76,7451,6.68,7289,6.32
76,7057,5.35,5301,6.54
76,5040,5.39,1450,6.37
76,4536,6.01,7550,5.27
76,7503,5.77,2514,5.19
76,7490,5.52,4600,6.41
76,7482,6.36,7830,5.26
76,7493,5.35,5740,5.21
76,2191,5.3,8117,6.02
76,1595,6.22,7188,5.5
76,8179,6.48,5410,6.11
76,2500,6.16,7600,5.9
76,2374,6.29,7632,5.22
76,4698,6.5,7900,6.5
76,7021,5.21,7283,5.5
76,2305,5.41,5750,6.6
76,2518,5.67,8031,6.76
76,7053,5.22,2056,6.34
76,7390,6.84,7504,5.67
76,4650,6.96,7481,6.53
76,4625,6.4,6250,6.32
76,5661,5.96,8220,6.5
76,2362,6.74,8192,5.52
76,2394,5.76,2487,5.2
76,7026,5.38,7450,6.4
76,7095,5.99,2359,5.87
76,7183,5.58,5471,5.21
76,2018,5.56,7279,6.22
76,2217,6.24,2620,5.93
76,4666,6.24,5731,5.39
76,2515,6.09,2442,6.17
76,4613,5.34,5500,5.42
76,2308,5.22,7352,6.2
76,2036,5.8,5622,6.33
76,7497,5.19,8312,5.37
76,1650,6.65,8130,6.58
76,2513,5.8,2351,5.49
76,7509,6.03,8208,6.79
76,1670,5.82,7052,5.33
76,7547,5.21,1616,5.21
76,2382,5.67,8118,6.14
76,2600,5.84,7250,6.62
76,4605,5.59,7286,6.36
76,2511,6.21,7039,5.93
76,2495,5.22,2392,6.15
76,7660,6.61,7165,6.09
76,7019,5.2,2019,6.07
76,7620,5.78,7472,6.25
77,5628,6.51,7238,6.43
77,8280,6.38,4598,6.33
77,8161,6.71,8130,6.58
77,2620,5.93,4604,5.98
77,8600,6.38,8311,5.88
77,8191,6.07,7026,5.38
77,5301,6.54,2377,5.19
77,8117,6.02,7052,5.33
77,7496,5.92,5731,5.39
77,7283,5.5,2435,5.84
77,8325,5.63,2339,6.72
77,7281,6.4,7019,5.2
77,2273,5.41,5665,6.15
77,5661,5.96,2870,5.31
77,7017,5.18,5849,6.65
77,7830,5.26,5533,5.31
77,7481,6.53,2320,6.17
77,8220,6.5,8193,6.73
77,7300,5.64,1720,6.79
77,1333,6.11,2485,5.69
77,2720,5.43,5395,5.34
77,2362,6.74,2385,5.2
77,5040,5.39,1650,6.65
77,7499,6.47,7250,6.62
77,2560,6.34,2056,6.34
77,7289,6.32,5990,6.54
77,1605,6.59,7477,6.12
77,7546,5.4,7506,5.34
77,2635,5.22,8206,6.43
77,1313,5.65,2597,5.61
77,7291,6.35,8211,5.76
77,2495,5.22,8251,6.16
77,7188,5.5,2359,5.87
77,1900,6.65,4613,5.34
77,2900,6.62,7351,5.82
77,7248,5.22,2358,6.56
77,2308,5.22,7820,5.39
77,4693,6.16,2489,5.66
77,7190,5.55,7179,5.06
77,1903,5.5,7460,6.81
77,2381,5.25,7513,5.45
77,8158,6.53,7205,5.56
77,7402,5.98,7507,6.25
77,7660,6.61,7042,5.55
77,2092,6.28,2020,5.68
77,7284,6.21,7475,6.33
77,2389,6.61,2217,6.24
77,2616,5.97,2575,5.46
77,7530,6.71,1616,5.21
77,7095,5.99,8050,6.24
77,2036,5.8,5593,6.47
77,4698,6.5,7503,5.77
77,5410,6.11,2351,5.49
77,7195,6.02,1419,6.54
77,7286,6.36,2102,5.16
77,4672,6,5626,6.71
77,2411,5.07,7279,6.22
77,4536,6.01,1661,6.14
77,5390,5.59,2382,5.67
77,4100,6.11,7500,5.33
77,1595,6.22,7100,5.24
77,2060,6.49,4645,6.73
77,8312,5.37,2593,5.8
77,5750,6.6,7242,5.28
77,2500,6.16,1850,6.15
77,5300,6.91,7285,5.67
77,2152,6.93,2580,5.71
77,7547,5.21,8179,6.48
77,2980,5.61,1908,5.28
77,8031,6.76,8465,5.96
77,5455,5.79,8250,6.19
77,2606,5.92,2518,5.67
77,2032,5.58,5711,6.62
77,1121,5.79,2374,6.29
77,7320,6.54,1640,6.16
77,5764,6.74,7021,5.21
77,5471,5.21,8192,5.52
77,2037,6.42,2521,5.78
77,7710,5.42,2235,5.64
77,5870,6.78,2357,5.41
77,8260,6.18,7001,5.32
77,2191,5.3,5800,6.36
77,8467,6.35,8208,6.79
77,2445,5.39,5950,5.99
77,5622,6.33,7014,5.15
77,5500,5.42,2605,6.26
77,1910,6.71,7482,6.36
77,2600,5.84,5215,6.83
77,7236,5.64,5520,5.33
77,6250,6.32,5875,6.03
77,2506,5.67,7340,6.68
77,7233,5.09,7461,5.8
77,2384,5.92,7240,6.02
77,7096,5.54,4617,6.6
77,8341,6.25,7490,5.52
77,7053,5.22,5740,5.21
77,2302,6.43,1675,5.24
77,7249,5.24,7354,5.51
77,4650,6.96,2122,5.15
77,1942,6.26,8178,6.5
78,5300,6.91,2102,5.16
78,2060,6.49,5764,6.74
78,7019,5.2,7820,5.39
78,7510,6.05,1670,5.82
78,8320,6.24,2320,6.17
78,8208,6.79,2521,5.78
78,8251,6.16,1660,6.49
78,8192,5.52,2411,5.07
78,8600,6.38,2500,6.16
78,1616,5.21,7205,5.56
78,9156,6.43,2273,5.41
78,2381,5.25,2594,6.05
78,5250,6.08,2302,6.43
78,1560,5.97,2305,5.41
78,1675,5.24,7183,5.58
78,7233,5.09,1313,5.65
78,7042,5.55,4672,6
78,2880,5.18,7195,6.02
78,8280,6.38,5530,5.38
78,7512,5.38,8118,6.14
78,1903,5.5,5800,6.36
78,2358,6.56,7014,5.15
78,1810,6.52,7481,6.53
78,1640,6.27,7620,5.78
78,4606,6.55,2235,5.64
78,2342,6.2,7547,5.21
78,2506,5.67,2357,5.41
78,2217,6.24,2499,5.34
78,2514,5.19,8325,5.63
78,1121,5.79,7546,5.4
78,8341,6.25,7495,5.9
78,7497,5.19,2372,5.48
78,7300,5.64,2020,5.68
78,5750,6.6,2579,5.53
78,5635,6.25,5875,6.03
78,2018,5.56,4613,5.34
78,2377,5.19,4617,6.6
78,2394,5.76,7513,5.45
78,2485,5.69,4598,6.33
78,7460,6.81,2385,5.2
78,7190,5.55,7499,6.47
78,5731,5.39,8031,6.76
78,7505,6.1,1419,6.54
78,1900,6.65,5500,5.42
78,7489,6.54,1450,6.37
78,5665,6.15,5890,6.67
78,2489,5.66,5849,6.65
78,7095,5.99,8250,6.19
78,2580,5.71,7179,5.06
78,2359,5.87,2390,5.4
78,4609,6.71,5020,6.32
78,2606,5.92,4604,5.98
78,5950,5.99,7289,6.32
78,5661,5.96,4100,6.11
